Name,Assigned Male,Year,Assigned Female,Total
Brendan,24.0,1981,,24.0
Oliver,23.0,1981,,23.0
Vincent,23.0,1981,,23.0
Henry,22.0,1981,,22.0
Justin,22.0,1981,,22.0
Leigh,22.0,1981,64.0,86.0
Roderick,22.0,1981,,22.0
Billy,16.0,1981,,16.0
Ewen,16.0,1981,,16.0
Luke,16.0,1981,,16.0
Archibald,11.0,1981,,11.0
Bradley,11.0,1981,,11.0
Christian,11.0,1981,1.0,12.0
Grahame,11.0,1981,,11.0
Harry,11.0,1981,,11.0
Jeffrey,11.0,1981,,11.0
Kristoffer,11.0,1981,,11.0
Marcus,11.0,1981,,11.0
Murdo,11.0,1981,,11.0
Neal,11.0,1981,,11.0
Scot,11.0,1981,,11.0
Trevor,11.0,1981,,11.0
Brett,10.0,1981,1.0,11.0
Darran,10.0,1981,,10.0
Derrick,10.0,1981,,10.0
Sandy,12.0,1981,1.0,13.0
Mathew,12.0,1981,,12.0
Laurence,12.0,1981,,12.0
Kirk,12.0,1981,,12.0
Damian,15.0,1981,,15.0
Evan,15.0,1981,1.0,16.0
Norman,15.0,1981,,15.0
Alisdair,14.0,1981,,14.0
Ben,14.0,1981,,14.0
Chris,14.0,1981,,14.0
Fergus,14.0,1981,,14.0
Darrin,5.0,1981,,5.0
Frazer,14.0,1981,,14.0
Alex,13.0,1981,,13.0
Damien,13.0,1981,,13.0
Glenn,13.0,1981,,13.0
Karl,13.0,1981,,13.0
Tony,13.0,1981,,13.0
Dylan,12.0,1981,,12.0
Gregory,12.0,1981,,12.0
Kyle,14.0,1981,,14.0
Darryn,5.0,1981,,5.0
Daryl,5.0,1981,,5.0
Elliot,5.0,1981,,5.0
Myles,3.0,1981,,3.0
Nairn,3.0,1981,,3.0
Niel,3.0,1981,,3.0
Osman,3.0,1981,,3.0
Ramon,3.0,1981,,3.0
Ricki,3.0,1981,,3.0
Roberto,3.0,1981,,3.0
Ruairi,3.0,1981,,3.0
Ruaridh,3.0,1981,,3.0
Rupert,3.0,1981,,3.0
Stanley,3.0,1981,,3.0
Terrence,3.0,1981,,3.0
Toby,3.0,1981,,3.0
Abbas,2.0,1981,,2.0
Abid,2.0,1981,,2.0
Mohd,3.0,1981,,3.0
Abu,2.0,1981,,2.0
Lorne,3.0,1981,1.0,4.0
Kriss,3.0,1981,,3.0
Hew,3.0,1981,,3.0
Imtiaz,3.0,1981,,3.0
Ivan,3.0,1981,,3.0
Jai,3.0,1981,,3.0
Jared,3.0,1981,,3.0
Jon-Paul,3.0,1981,,3.0
Jonathon,3.0,1981,,3.0
Joshua,3.0,1981,,3.0
Jude,3.0,1981,,3.0
Kai,3.0,1981,1.0,4.0
Kamran,3.0,1981,,3.0
Ken,3.0,1981,,3.0
Kenny,3.0,1981,,3.0
Khalid,3.0,1981,,3.0
Kieron,3.0,1981,,3.0
Lawrie,3.0,1981,2.0,5.0
Adeel,2.0,1981,,2.0
Aldo,2.0,1981,,2.0
Alick,2.0,1981,,2.0
Crispin,2.0,1981,,2.0
Dane,2.0,1981,,2.0
Daren,2.0,1981,,2.0
Declan,2.0,1981,,2.0
Derry,2.0,1981,,2.0
Deryk,2.0,1981,,2.0
Donal,2.0,1981,,2.0
Dwayne,2.0,1981,,2.0
Eamon,2.0,1981,,2.0
Eamonn,2.0,1981,,2.0
Edmond,2.0,1981,,2.0
Elio,2.0,1981,,2.0
Clive,2.0,1981,,2.0
Clement,2.0,1981,,2.0
Christos,2.0,1981,,2.0
Christie,2.0,1981,,2.0
Allistair,2.0,1981,,2.0
Allister,2.0,1981,,2.0
Alwyn,2.0,1981,,2.0
Alyn,2.0,1981,,2.0
Amandeep,2.0,1981,,2.0
Amit,2.0,1981,,2.0
Andrea,2.0,1981,110.0,112.0
Hector,3.0,1981,,3.0
Andreas,2.0,1981,,2.0
Barry-John,2.0,1981,,2.0
Boyd,2.0,1981,,2.0
Brent,2.0,1981,,2.0
Byron,2.0,1981,,2.0
Chad,2.0,1981,,2.0
Chee,2.0,1981,,2.0
Antoni,2.0,1981,,2.0
Finn,2.0,1981,,2.0
Harvey,3.0,1981,,3.0
Gilbert,3.0,1981,,3.0
Abdul,4.0,1981,,4.0
Alun,4.0,1981,,4.0
Antonio,4.0,1981,,4.0
Arfan,4.0,1981,,4.0
Bobby,4.0,1981,1.0,5.0
Ciaran,4.0,1981,2.0,6.0
Darron,4.0,1981,,4.0
Deryck,4.0,1981,,4.0
Edmund,4.0,1981,,4.0
Ernest,4.0,1981,,4.0
Felix,4.0,1981,,4.0
Frankie,4.0,1981,,4.0
Gillan,4.0,1981,,4.0
Gillon,4.0,1981,,4.0
Harold,4.0,1981,,4.0
Struan,5.0,1981,,5.0
Jacob,4.0,1981,,4.0
Roland,5.0,1981,,5.0
Neale,5.0,1981,,5.0
Elliott,5.0,1981,,5.0
Erik,5.0,1981,,5.0
Geoffrey,5.0,1981,,5.0
Gerrard,5.0,1981,,5.0
Joe,5.0,1981,,5.0
Joel,5.0,1981,,5.0
Johnny,5.0,1981,,5.0
Julian,5.0,1981,,5.0
Kerr,5.0,1981,,5.0
Leonard,5.0,1981,,5.0
Louis,5.0,1981,,5.0
Marco,5.0,1981,,5.0
Mario,5.0,1981,,5.0
Maxwell,5.0,1981,,5.0
Morgan,5.0,1981,4.0,9.0
Riccardo,5.0,1981,,5.0
Jaimie,4.0,1981,5.0,9.0
Jeremy,4.0,1981,,4.0
Keiran,4.0,1981,,4.0
Atif,3.0,1981,,3.0
Casey,3.0,1981,3.0,6.0
Chi,3.0,1981,1.0,4.0
Chun,3.0,1981,,3.0
Clifford,3.0,1981,,3.0
Cornelius,3.0,1981,,3.0
Daley,3.0,1981,,3.0
Denis,3.0,1981,,3.0
Derick,3.0,1981,,3.0
Domenico,3.0,1981,,3.0
Eoghann,3.0,1981,,3.0
Eoin,3.0,1981,,3.0
Francesco,3.0,1981,,3.0
Garreth,3.0,1981,,3.0
Garrie,3.0,1981,,3.0
Asif,3.0,1981,,3.0
Arran,3.0,1981,,3.0
Amir,3.0,1981,,3.0
Amer,3.0,1981,,3.0
Kwok,4.0,1981,,4.0
Lachlan,4.0,1981,,4.0
Marek,4.0,1981,,4.0
Nicolas,4.0,1981,,4.0
Nikki,4.0,1981,26.0,30.0
Raja,4.0,1981,,4.0
Rodger,4.0,1981,,4.0
Glyn,3.0,1981,,3.0
Warren,4.0,1981,,4.0
Adnan,3.0,1981,,3.0
Ahmad,3.0,1981,,3.0
Ahmed,3.0,1981,,3.0
Aiden,3.0,1981,,3.0
Ajay,3.0,1981,,3.0
Albert,3.0,1981,,3.0
Amar,3.0,1981,,3.0
Wing,4.0,1981,2.0,6.0
Murray,37.0,1981,,37.0
Erland,1.0,1981,,1.0
Rolf,1.0,1981,,1.0
Roni,1.0,1981,1.0,2.0
Rosheen,1.0,1981,,1.0
Ruaidhri,1.0,1981,,1.0
Rudi,1.0,1981,,1.0
Rudy,1.0,1981,,1.0
Raza,1.0,1981,,1.0
Reagan,1.0,1981,,1.0
Reginald,1.0,1981,,1.0
Rehman,1.0,1981,,1.0
Remo,1.0,1981,,1.0
Rennie,1.0,1981,,1.0
Reza,1.0,1981,,1.0
Rhian,1.0,1981,3.0,4.0
Rhuari,1.0,1981,,1.0
Ricci,1.0,1981,,1.0
Rocky,1.0,1981,,1.0
Saul,1.0,1981,,1.0
Seamus,1.0,1981,,1.0
Sebastian,1.0,1981,,1.0
Sergio,1.0,1981,,1.0
Satveer,1.0,1981,,1.0
Russel,1.0,1981,,1.0
Sajid,1.0,1981,,1.0
Sajjad,1.0,1981,,1.0
Salvatore,1.0,1981,,1.0
Samer,1.0,1981,,1.0
Rashid,1.0,1981,,1.0
Omer,1.0,1981,,1.0
Oskar,1.0,1981,,1.0
Owain,1.0,1981,,1.0
Padraig,1.0,1981,,1.0
Pascal,1.0,1981,,1.0
Nurul,1.0,1981,,1.0
Oisin,1.0,1981,,1.0
Olivier,1.0,1981,,1.0
Pat,1.0,1981,2.0,3.0
Rael,1.0,1981,,1.0
Rahman,1.0,1981,,1.0
Rami,1.0,1981,,1.0
Ramsay,1.0,1981,,1.0
Rana,1.0,1981,1.0,2.0
Preston,1.0,1981,,1.0
Piers,1.0,1981,,1.0
Piotr,1.0,1981,,1.0
Vaughn,1.0,1981,,1.0
Vicky,1.0,1981,74.0,75.0
Vince,1.0,1981,,1.0
Vincenzo,1.0,1981,,1.0
Vittorio,1.0,1981,,1.0
Waheed,1.0,1981,,1.0
Waleed,1.0,1981,,1.0
Umar,1.0,1981,,1.0
Timur,1.0,1981,,1.0
Tobias,1.0,1981,,1.0
Tomas,1.0,1981,,1.0
Tor,1.0,1981,,1.0
Trent,1.0,1981,,1.0
Tymon,1.0,1981,,1.0
Tyrone,1.0,1981,,1.0
Tze,1.0,1981,,1.0
Wan,1.0,1981,,1.0
Waqas,1.0,1981,,1.0
Wei,1.0,1981,1.0,2.0
Zahid,1.0,1981,,1.0
Zaid,1.0,1981,,1.0
Zak,1.0,1981,,1.0
Zane,1.0,1981,,1.0
Zeeshan,1.0,1981,,1.0
Zohaib,1.0,1981,,1.0
Zachary,1.0,1981,,1.0
Yusuf,1.0,1981,,1.0
Westley,1.0,1981,,1.0
Wilson,1.0,1981,,1.0
Wyatt,1.0,1981,,1.0
Xavier,1.0,1981,,1.0
Yassin,1.0,1981,,1.0
Yiu,1.0,1981,,1.0
Youcef,1.0,1981,,1.0
Yousef,1.0,1981,,1.0
Yat,1.0,1981,,1.0
Nils,1.0,1981,,1.0
Thomson,1.0,1981,,1.0
Sholto,1.0,1981,,1.0
Sidney,1.0,1981,,1.0
Simeon,1.0,1981,,1.0
Sinclair,1.0,1981,,1.0
Siu,1.0,1981,1.0,2.0
Stan,1.0,1981,,1.0
Stanislaw,1.0,1981,,1.0
Shaw,1.0,1981,,1.0
Shayne,1.0,1981,,1.0
Shehzad,1.0,1981,,1.0
Steffen,1.0,1981,,1.0
Stephane,1.0,1981,1.0,2.0
Tain,1.0,1981,,1.0
Tarik,1.0,1981,,1.0
Tariq,1.0,1981,,1.0
Terrance,1.0,1981,,1.0
Thai,1.0,1981,,1.0
Theo,1.0,1981,,1.0
Tai,1.0,1981,1.0,2.0
Tahir,1.0,1981,,1.0
Suhail,1.0,1981,,1.0
Sultan,1.0,1981,,1.0
Thorfinn,1.0,1981,,1.0
Sweyn,1.0,1981,,1.0
Syed,1.0,1981,,1.0
Szymon,1.0,1981,,1.0
Erin,1.0,1981,52.0,53.0
Niko,1.0,1981,,1.0
Hughie,1.0,1981,,1.0
Hugo,1.0,1981,,1.0
Hunter,1.0,1981,,1.0
Ibrahim,1.0,1981,,1.0
Ibrar,1.0,1981,,1.0
Hubert,1.0,1981,,1.0
Irving,1.0,1981,,1.0
Hon,1.0,1981,,1.0
Haroun,1.0,1981,,1.0
Harrison,1.0,1981,,1.0
Harvie,1.0,1981,,1.0
Hashim,1.0,1981,,1.0
Hassan,1.0,1981,,1.0
Ho,1.0,1981,1.0,2.0
Haroon,1.0,1981,,1.0
Jean,1.0,1981,23.0,24.0
Jerome,1.0,1981,,1.0
Jethro,1.0,1981,,1.0
Jodi,1.0,1981,15.0,16.0
Jodie,1.0,1981,24.0,25.0
Johnathon,1.0,1981,,1.0
Jayson,1.0,1981,,1.0
Ismael,1.0,1981,,1.0
Jaymie,1.0,1981,,1.0
Jackie,1.0,1981,7.0,8.0
Jackson,1.0,1981,,1.0
Jae,1.0,1981,,1.0
Jaime,1.0,1981,3.0,4.0
Jameel,1.0,1981,,1.0
Jardine,1.0,1981,,1.0
Jasdeep,1.0,1981,,1.0
Jasmeet,1.0,1981,,1.0
Jaspal,1.0,1981,,1.0
Jasper,1.0,1981,,1.0
Javier,1.0,1981,,1.0
Fernando,1.0,1981,,1.0
Findlay,1.0,1981,,1.0
Floyd,1.0,1981,,1.0
Frances,1.0,1981,51.0,52.0
Francisco,1.0,1981,,1.0
Franco,1.0,1981,,1.0
Francois,1.0,1981,,1.0
Galen,1.0,1981,,1.0
Farquhar,1.0,1981,,1.0
Garrick,1.0,1981,,1.0
Faraz,1.0,1981,,1.0
Erlend,1.0,1981,,1.0
Errol,1.0,1981,,1.0
Faheem,1.0,1981,,1.0
Faisal,1.0,1981,,1.0
Faizan,1.0,1981,,1.0
Garth,1.0,1981,,1.0
Haaris,1.0,1981,,1.0
Habib,1.0,1981,,1.0
Hamilton,1.0,1981,,1.0
Hardeep,1.0,1981,1.0,2.0
Geoff,1.0,1981,,1.0
Gerry,1.0,1981,,1.0
Gideon,1.0,1981,,1.0
Johnson,1.0,1981,,1.0
Gillies,1.0,1981,,1.0
Giuseppe,1.0,1981,,1.0
Glynn,1.0,1981,,1.0
Giles,1.0,1981,,1.0
Jordon,1.0,1981,,1.0
Massimo,1.0,1981,,1.0
Meredith,1.0,1981,1.0,2.0
Mervyn,1.0,1981,,1.0
Michal,1.0,1981,1.0,2.0
Micheal,1.0,1981,,1.0
Michele,1.0,1981,25.0,26.0
Marcello,1.0,1981,,1.0
Malachi,1.0,1981,,1.0
Malik,1.0,1981,,1.0
Mandeep,1.0,1981,1.0,2.0
Manuel,1.0,1981,,1.0
Marcel,1.0,1981,,1.0
Margaret,1.0,1981,174.0,175.0
Mohamad,1.0,1981,,1.0
Navid,1.0,1981,,1.0
Nelson,1.0,1981,,1.0
Neville,1.0,1981,,1.0
Nial,1.0,1981,,1.0
Nicki,1.0,1981,,1.0
Niki,1.0,1981,1.0,2.0
Morven,1.0,1981,24.0,25.0
Muhammed,1.0,1981,,1.0
Muir,1.0,1981,,1.0
Mungo,1.0,1981,,1.0
Mujtaba,1.0,1981,,1.0
Nikolas,1.0,1981,,1.0
Mack,1.0,1981,,1.0
Lyall,1.0,1981,,1.0
Kent,1.0,1981,,1.0
Kester,1.0,1981,,1.0
Khurram,1.0,1981,,1.0
Kier,1.0,1981,,1.0
Kim,1.0,1981,101.0,102.0
Kin,1.0,1981,,1.0
Josef,1.0,1981,,1.0
Joss,1.0,1981,,1.0
Julie,1.0,1981,373.0,374.0
Junior,1.0,1981,,1.0
Ka,1.0,1981,1.0,2.0
Kamal,1.0,1981,,1.0
Karim,1.0,1981,,1.0
Kashif,1.0,1981,,1.0
Kasim,1.0,1981,,1.0
Kiran,1.0,1981,2.0,3.0
Kishan,1.0,1981,1.0,2.0
Ling,1.0,1981,,1.0
Lisa,1.0,1981,844.0,845.0
Logan,1.0,1981,,1.0
Lok,1.0,1981,,1.0
Lorenzo,1.0,1981,,1.0
Lorn,1.0,1981,,1.0
Louie,1.0,1981,,1.0
Louise,1.0,1981,682.0,683.0
Ludovic,1.0,1981,,1.0
Leif,1.0,1981,,1.0
Kori,1.0,1981,,1.0
Krishan,1.0,1981,,1.0
Kristan,1.0,1981,,1.0
Kristyn,1.0,1981,2.0,3.0
Mac,1.0,1981,,1.0
Lai,1.0,1981,3.0,4.0
Lars,1.0,1981,,1.0
Laura,1.0,1981,1181.0,1182.0
Lauri,1.0,1981,1.0,2.0
Lawson,1.0,1981,,1.0
Robin,39.0,1981,,39.0
Mohamed,4.0,1981,,4.0
Samuel,41.0,1981,,41.0
Kiren,,1981,1.0,1.0
Kirstene,,1981,1.0,1.0
Kirstina,,1981,1.0,1.0
Kit,,1981,1.0,1.0
Klara,,1981,1.0,1.0
Timothy,41.0,1981,,41.0
Komal,,1981,1.0,1.0
Kerrie-Ann,,1981,1.0,1.0
Kerryanne,,1981,1.0,1.0
Kerryn,,1981,1.0,1.0
Keryn,,1981,1.0,1.0
Kharis,,1981,1.0,1.0
Kia,,1981,1.0,1.0
Kiki,,1981,1.0,1.0
Laureen,,1981,1.0,1.0
Laurene,,1981,1.0,1.0
Laurissa,,1981,1.0,1.0
Leane,,1981,1.0,1.0
Laura-Anne,,1981,1.0,1.0
Kristal,,1981,1.0,1.0
Kristie,,1981,1.0,1.0
Kym,,1981,1.0,1.0
Kymm,,1981,1.0,1.0
Lacey,,1981,1.0,1.0
Laina,,1981,1.0,1.0
Lanna,,1981,1.0,1.0
Larissa,,1981,1.0,1.0
Kern,,1981,1.0,1.0
Kareena,,1981,1.0,1.0
Karima,,1981,1.0,1.0
Karine,,1981,1.0,1.0
Karis,,1981,1.0,1.0
Karleen,,1981,1.0,1.0
Kasha,,1981,1.0,1.0
Katelyn,,1981,1.0,1.0
Katerina,,1981,1.0,1.0
Kally,,1981,1.0,1.0
Judi,,1981,1.0,1.0
Juli,,1981,1.0,1.0
Julianna,,1981,1.0,1.0
Julieann,,1981,1.0,1.0
Justina,,1981,1.0,1.0
Kaia,,1981,1.0,1.0
Kalli,,1981,1.0,1.0
Kazia,,1981,1.0,1.0
Keeley,,1981,1.0,1.0
Keli,,1981,1.0,1.0
Kelley,,1981,1.0,1.0
Kellymarie,,1981,1.0,1.0
Kelsey,,1981,1.0,1.0
Kendal,,1981,1.0,1.0
Kenzie,,1981,1.0,1.0
Kayren,,1981,1.0,1.0
Kathy,,1981,1.0,1.0
Kati,,1981,1.0,1.0
Katie-Anne,,1981,1.0,1.0
Katie-Jane,,1981,1.0,1.0
Katrin,,1981,1.0,1.0
Katrine,,1981,1.0,1.0
Katrena,,1981,1.0,1.0
Leeanna,,1981,1.0,1.0
Leena,,1981,1.0,1.0
Marie-Ann,,1981,1.0,1.0
Marie-Clare,,1981,1.0,1.0
Marie-Louise,,1981,1.0,1.0
Marla,,1981,1.0,1.0
Marna,,1981,1.0,1.0
Marsha,,1981,1.0,1.0
Mary-Ann,,1981,1.0,1.0
Mary-Anne,,1981,1.0,1.0
Maryanne,,1981,1.0,1.0
Mandi,,1981,1.0,1.0
Marcella,,1981,1.0,1.0
Margaret-Ann,,1981,1.0,1.0
Margo,,1981,1.0,1.0
Margot,,1981,1.0,1.0
Marguerite,,1981,1.0,1.0
Mariam,,1981,1.0,1.0
Marysia,,1981,1.0,1.0
Mhairi-Anne,,1981,1.0,1.0
Mia,,1981,1.0,1.0
Mica,,1981,1.0,1.0
Michaella,,1981,1.0,1.0
Mikaela,,1981,1.0,1.0
Mina,,1981,1.0,1.0
Merrin,,1981,1.0,1.0
Merissa,,1981,1.0,1.0
Matilda,,1981,1.0,1.0
Maud,,1981,1.0,1.0
Maura,,1981,1.0,1.0
Maxie,,1981,1.0,1.0
Maya,,1981,1.0,1.0
Mechelle,,1981,1.0,1.0
Mei,,1981,1.0,1.0
Melina,,1981,1.0,1.0
Malia,,1981,1.0,1.0
Lily,,1981,1.0,1.0
Linzy,,1981,1.0,1.0
Liliana,,1981,1.0,1.0
Leisha,,1981,1.0,1.0
Leonora,,1981,1.0,1.0
Leyla,,1981,1.0,1.0
Liann,,1981,1.0,1.0
Libby,,1981,1.0,1.0
Liberty,,1981,1.0,1.0
Lidia,,1981,1.0,1.0
Madelyn,,1981,1.0,1.0
Madiha,,1981,1.0,1.0
Magdalena,,1981,1.0,1.0
Maha,,1981,1.0,1.0
Lorri,,1981,1.0,1.0
Luana,,1981,1.0,1.0
Lucy-Ann,,1981,1.0,1.0
Luella,,1981,1.0,1.0
Misbah,,1981,1.0,1.0
Johann,,1981,1.0,1.0
Ebony,,1981,1.0,1.0
Edith,,1981,1.0,1.0
Eilis,,1981,1.0,1.0
Elayne,,1981,1.0,1.0
Eliza,,1981,1.0,1.0
Ellena,,1981,1.0,1.0
Elly,,1981,1.0,1.0
Doreen,,1981,1.0,1.0
Deniz,,1981,1.0,1.0
Desiree,,1981,1.0,1.0
Dinah,,1981,1.0,1.0
Donella,,1981,1.0,1.0
Denice,,1981,1.0,1.0
Eloise,,1981,1.0,1.0
Eveline,,1981,1.0,1.0
Evette,,1981,1.0,1.0
Faiza,,1981,1.0,1.0
Faizah,,1981,1.0,1.0
Farheen,,1981,1.0,1.0
Fatima,,1981,1.0,1.0
Fatimah,,1981,1.0,1.0
Esme,,1981,1.0,1.0
Elsbeth,,1981,1.0,1.0
Elsie,,1981,1.0,1.0
Elysia,,1981,1.0,1.0
Emer,,1981,1.0,1.0
Emilie,,1981,1.0,1.0
Emily-Jane,,1981,1.0,1.0
Emma-Jayne,,1981,1.0,1.0
Emmeline,,1981,1.0,1.0
Emmie,,1981,1.0,1.0
Ericka,,1981,1.0,1.0
Demelza,,1981,1.0,1.0
Deirdre,,1981,1.0,1.0
Chrissy,,1981,1.0,1.0
Christabel,,1981,1.0,1.0
Christen,,1981,1.0,1.0
Chrystal,,1981,1.0,1.0
Cindy,,1981,1.0,1.0
Clarissa,,1981,1.0,1.0
Clarisse,,1981,1.0,1.0
Clementine,,1981,1.0,1.0
Chloe-Ann,,1981,1.0,1.0
Cher,,1981,1.0,1.0
Cheree,,1981,1.0,1.0
Cherelle,,1981,1.0,1.0
Cheryl-Ann,,1981,1.0,1.0
Cheryle,,1981,1.0,1.0
Chevonne,,1981,1.0,1.0
Chirsty,,1981,1.0,1.0
Coralie,,1981,1.0,1.0
Darlene,,1981,1.0,1.0
Deanna,,1981,1.0,1.0
Debbi,,1981,1.0,1.0
Debora,,1981,1.0,1.0
Daria,,1981,1.0,1.0
Danya,,1981,1.0,1.0
Danna,,1981,1.0,1.0
Cordelia,,1981,1.0,1.0
Coreen,,1981,1.0,1.0
Corin,,1981,1.0,1.0
Corran,,1981,1.0,1.0
Corri,,1981,1.0,1.0
D'arcy,,1981,1.0,1.0
Daisy,,1981,1.0,1.0
Dalia,,1981,1.0,1.0
Danae,,1981,1.0,1.0
Danelle,,1981,1.0,1.0
Fern,,1981,1.0,1.0
Irena,,1981,1.0,1.0
Isabelle,,1981,1.0,1.0
Iseabail,,1981,1.0,1.0
Isma,,1981,1.0,1.0
Israel,,1981,1.0,1.0
Iyla,,1981,1.0,1.0
Jacalyn,,1981,1.0,1.0
Jacqualine,,1981,1.0,1.0
Innis,,1981,1.0,1.0
Jacquie,,1981,1.0,1.0
Hiu,,1981,1.0,1.0
Huda,,1981,1.0,1.0
Humaira,,1981,1.0,1.0
Husna,,1981,1.0,1.0
Ilana,,1981,1.0,1.0
Jo-Anna,,1981,1.0,1.0
Jenniffer,,1981,1.0,1.0
Jemima,,1981,1.0,1.0
Jana,,1981,1.0,1.0
Janeen,,1981,1.0,1.0
Jannine,,1981,1.0,1.0
Hinna,,1981,1.0,1.0
Jaynie,,1981,1.0,1.0
Jeanie,,1981,1.0,1.0
Jeannette,,1981,1.0,1.0
Jolie,,1981,1.0,1.0
Henna,,1981,1.0,1.0
Gale,,1981,1.0,1.0
Gena,,1981,1.0,1.0
Gill,,1981,1.0,1.0
Giovanna,,1981,1.0,1.0
Gabriela,,1981,1.0,1.0
Finola,,1981,1.0,1.0
Fionna,,1981,1.0,1.0
Fionnuala,,1981,1.0,1.0
Fiza,,1981,1.0,1.0
Fozia,,1981,1.0,1.0
Freyja,,1981,1.0,1.0
Glenda,,1981,1.0,1.0
Gloria,,1981,1.0,1.0
Greer,,1981,1.0,1.0
Harpreet,,1981,1.0,1.0
Harriett,,1981,1.0,1.0
Helene,,1981,1.0,1.0
Hellen,,1981,1.0,1.0
Hana,,1981,1.0,1.0
Hala,,1981,1.0,1.0
Gurnam,,1981,1.0,1.0
Hibba,,1981,1.0,1.0
Gwendoline,,1981,1.0,1.0
Hafsah,,1981,1.0,1.0
Hailie,,1981,1.0,1.0
Tabitha,,1981,1.0,1.0
Tamar,,1981,1.0,1.0
Tammi,,1981,1.0,1.0
Tansy,,1981,1.0,1.0
Suzanna,,1981,1.0,1.0
Sunita,,1981,1.0,1.0
Suzan,,1981,1.0,1.0
Suzann,,1981,1.0,1.0
Suzy,,1981,1.0,1.0
Tasha,,1981,1.0,1.0
Tracy-Ann,,1981,1.0,1.0
Ula,,1981,1.0,1.0
Vaila,,1981,1.0,1.0
Valene,,1981,1.0,1.0
Tasmin,,1981,1.0,1.0
Theodora,,1981,1.0,1.0
Tiree,,1981,1.0,1.0
Steffanie,,1981,1.0,1.0
Shellie,,1981,1.0,1.0
Sheonagh,,1981,1.0,1.0
Shereen,,1981,1.0,1.0
Sherree,,1981,1.0,1.0
Sherri,,1981,1.0,1.0
Sheryll,,1981,1.0,1.0
Shevaun,,1981,1.0,1.0
Shelby,,1981,1.0,1.0
Sharelle,,1981,1.0,1.0
Sharmaine,,1981,1.0,1.0
Shawna,,1981,1.0,1.0
Shiona,,1981,1.0,1.0
Sobia,,1981,1.0,1.0
Soraya,,1981,1.0,1.0
Shireen,,1981,1.0,1.0
Shivani,,1981,1.0,1.0
Shu,,1981,1.0,1.0
Sidrah,,1981,1.0,1.0
Silvia,,1981,1.0,1.0
Vanda,,1981,1.0,1.0
Matthew,189.0,1981,,189.0
Anthony,177.0,1981,,177.0
Keith,177.0,1981,,177.0
Grant,176.0,1981,,176.0
Sean,170.0,1981,,170.0
Simon,162.0,1981,,162.0
Gareth,160.0,1981,,160.0
Garry,157.0,1981,,157.0
Lee,157.0,1981,82.0,239.0
Fraser,156.0,1981,,156.0
Alistair,148.0,1981,,148.0
Adam,145.0,1981,,145.0
Joseph,143.0,1981,,143.0
Nicholas,142.0,1981,,142.0
Bryan,137.0,1981,,137.0
Stewart,191.0,1981,1.0,192.0
Charles,134.0,1981,,134.0
Douglas,195.0,1981,,195.0
Daniel,235.0,1981,,235.0
Graeme,417.0,1981,,417.0
Peter,379.0,1981,,379.0
Iain,368.0,1981,,368.0
Gordon,359.0,1981,,359.0
Ian,345.0,1981,,345.0
Alexander,301.0,1981,,301.0
Darren,300.0,1981,,300.0
Derek,299.0,1981,,299.0
Graham,294.0,1981,,294.0
Ryan,294.0,1981,,294.0
Jamie,287.0,1981,5.0,292.0
Kenneth,286.0,1981,,286.0
Allan,285.0,1981,,285.0
Gavin,244.0,1981,,244.0
Jonathan,241.0,1981,,241.0
George,215.0,1981,,215.0
Duncan,125.0,1981,,125.0
Philip,117.0,1981,,117.0
Russell,117.0,1981,,117.0
Lewis,67.0,1981,,67.0
Dean,62.0,1981,,62.0
Greig,62.0,1981,,62.0
Benjamin,61.0,1981,,61.0
Wayne,61.0,1981,,61.0
Martyn,60.0,1981,,60.0
Niall,59.0,1981,,59.0
Callum,55.0,1981,,55.0
Francis,54.0,1981,,54.0
Cameron,52.0,1981,,52.0
Gregor,51.0,1981,,51.0
Angus,50.0,1981,,50.0
Aaron,49.0,1981,,49.0
Blair,44.0,1981,,44.0
Dale,44.0,1981,2.0,46.0
Hugh,67.0,1981,,67.0
Kris,70.0,1981,,70.0
Ronald,71.0,1981,,71.0
Bruce,71.0,1981,,71.0
Donald,114.0,1981,,114.0
Edward,108.0,1981,,108.0
Marc,108.0,1981,,108.0
Alastair,106.0,1981,,106.0
Greg,106.0,1981,,106.0
Euan,104.0,1981,,104.0
Raymond,102.0,1981,,102.0
Richard,422.0,1981,,422.0
Shaun,100.0,1981,,100.0
Jason,88.0,1981,,88.0
Patrick,87.0,1981,,87.0
Alasdair,78.0,1981,,78.0
Gerard,77.0,1981,,77.0
Malcolm,77.0,1981,,77.0
Calum,76.0,1981,,76.0
Liam,73.0,1981,1.0,74.0
Ewan,91.0,1981,,91.0
Sharee,,1981,1.0,1.0
Neil,427.0,1981,1.0,428.0
Barry,455.0,1981,,455.0
Virginia,,1981,1.0,1.0
Vivianne,,1981,1.0,1.0
Wallis,,1981,1.0,1.0
Wanda,,1981,1.0,1.0
Wilhelmina,,1981,1.0,1.0
Yee,,1981,1.0,1.0
Violet,,1981,1.0,1.0
Vanya,,1981,1.0,1.0
Vari,,1981,1.0,1.0
Yuk,,1981,1.0,1.0
Craig,887.0,1981,,887.0
Michael,853.0,1981,2.0,855.0
Scott,843.0,1981,,843.0
Kevin,790.0,1981,1.0,791.0
Robert,786.0,1981,,786.0
Mark,775.0,1981,,775.0
Stuart,681.0,1981,,681.0
Stephen,618.0,1981,2.0,620.0
Gary,617.0,1981,1.0,618.0
Alan,604.0,1981,,604.0
